,id,neighbourhood,property_type,room_type,latitude,longitude,accommodates,bathrooms,bedrooms,beds,price,category,TV,Internet,Air_conditioning,Kitchen,Heating,Wifi,Elevator,Breakfast
10494,14839995,Brooklyn,Floor,Entire home/apt,40.67038,-73.97799,4,1.0,3.0,3.0,175,1,1,0,1,1,1,1,0,0
10495,14841838,Queens,Entire rental unit,Entire home/apt,40.75332,-73.87813,3,1.0,2.0,2.0,140,1,1,0,1,1,1,1,1,0
10498,14850904,Brooklyn,Entire rental unit,Entire home/apt,40.66277,-73.98937,4,1.0,2.0,2.0,106,1,1,0,1,1,1,1,0,0
10499,14851530,Brooklyn,Private room in rental unit,Private room,40.71194,-73.96427,1,1.0,1.0,1.0,76,0,1,0,0,1,0,1,0,0
10500,14852147,Brooklyn,Floor,Entire home/apt,40.69402,-73.96844,2,1.0,1.0,2.0,105,1,1,0,0,1,1,1,0,0
10501,14853361,Brooklyn,Entire rental unit,Entire home/apt,40.69783,-73.97243,2,1.0,1.0,1.0,76,0,0,0,0,1,1,1,0,0
10502,14855614,Manhattan,Entire rental unit,Entire home/apt,40.76556,-73.98182,4,2.5,1.0,2.0,614,3,1,0,1,1,1,1,1,1
10503,14856763,Brooklyn,Floor,Entire home/apt,40.68925,-73.9414,2,1.0,1.0,1.0,250,2,0,0,0,1,1,0,0,0
10504,14856799,Queens,Private room in townhouse,Private room,40.74537,-73.83252,2,1.5,1.0,1.0,55,0,0,0,1,1,1,1,0,0
10505,14858190,Manhattan,Entire rental unit,Entire home/apt,40.71955,-73.97986,2,1.0,1.0,1.0,165,1,0,0,1,1,1,1,1,1
10506,14858777,Manhattan,Private room in rental unit,Private room,40.81177,-73.94259,2,1.0,1.0,1.0,71,0,1,0,1,1,1,1,0,0
10507,14864014,Brooklyn,Entire rental unit,Entire home/apt,40.67086,-73.94878,6,1.0,1.0,2.0,175,1,1,0,1,1,1,1,0,0
10508,14865705,Queens,Private room in rental unit,Private room,40.75352,-73.82551,2,1.0,1.0,1.0,40,0,1,0,1,1,1,1,1,0
10509,14868158,Brooklyn,Private room in rental unit,Private room,40.70058,-73.92794,2,1.0,1.0,1.0,60,0,1,0,1,1,1,1,0,0
10511,14869063,Manhattan,Entire rental unit,Entire home/apt,40.73398,-73.98519,4,1.0,1.0,1.0,149,1,1,0,1,1,1,1,0,0
10512,14869215,Manhattan,Entire rental unit,Entire home/apt,40.79461,-73.97404,2,1.0,1.0,1.0,135,1,0,0,1,1,1,1,1,0
10513,14869260,Manhattan,Private room in rental unit,Private room,40.7807,-73.94862,2,1.0,1.0,1.0,75,0,0,0,1,1,1,1,0,0
10514,14870802,Manhattan,Private room in rental unit,Private room,40.72402,-73.99699,2,1.0,1.0,1.0,100,1,0,0,1,1,0,1,0,0
10515,14871074,Brooklyn,Private room in rental unit,Private room,40.70055,-73.92897,2,1.5,1.0,1.0,65,0,1,0,1,1,1,1,1,0
10516,14872249,Manhattan,Shared room in rental unit,Shared room,40.72834,-73.98482,1,1.5,1.0,1.0,142,1,1,0,1,1,1,1,0,0
10517,14874152,Queens,Entire rental unit,Entire home/apt,40.68114,-73.73121,6,1.0,3.0,3.0,203,2,1,0,1,1,1,1,0,0
10518,14878046,Manhattan,Entire rental unit,Entire home/apt,40.71736,-73.99769,2,1.0,1.0,1.0,180,1,0,0,0,1,1,0,0,0
10519,14881794,Manhattan,Private room in rental unit,Private room,40.81254,-73.95799,1,2.0,1.0,1.0,56,0,1,0,1,1,1,1,0,0
10520,14882137,Queens,Private room in residential home,Private room,40.7083,-73.91032,1,1.0,1.0,1.0,55,0,1,0,0,1,1,1,0,0
10521,14882309,Brooklyn,Private room in residential home,Private room,40.63921,-73.96285,3,1.0,1.0,1.0,65,0,0,0,0,1,1,1,0,0
10522,14883818,Queens,Entire guest suite,Entire home/apt,40.70079,-73.90319,4,1.0,1.0,2.0,60,0,1,0,1,0,1,1,0,0
10523,14885186,Brooklyn,Private room in rental unit,Private room,40.69386,-73.94283,1,2.0,1.0,1.0,55,0,1,0,1,1,1,1,0,0
10524,14892623,Staten Island,Private room in rental unit,Private room,40.59273,-74.08831,2,1.0,1.0,1.0,95,1,1,0,1,1,1,1,0,0
10525,14895522,Manhattan,Entire condominium (condo),Entire home/apt,40.72599,-73.97772,4,1.0,1.0,1.0,249,2,1,0,1,1,1,1,1,0
10526,14899111,Manhattan,Entire rental unit,Entire home/apt,40.73706,-74.00294,5,2.0,2.0,3.0,401,3,1,0,1,0,1,1,0,0
10527,14899810,Manhattan,Private room in rental unit,Private room,40.77875,-73.94546,2,1.0,1.0,1.0,40,0,1,0,1,1,1,1,0,0
10528,14911767,Brooklyn,Entire rental unit,Entire home/apt,40.66892,-73.98114,5,1.0,2.0,3.0,255,2,1,0,0,1,1,1,0,0
10530,14913358,Brooklyn,Entire townhouse,Entire home/apt,40.67819,-73.92447,4,3.0,3.0,3.0,299,2,1,0,1,1,1,1,0,0
10531,14913941,Brooklyn,Private room in townhouse,Private room,40.67714,-73.95366,1,1.0,1.0,1.0,52,0,1,0,1,1,1,1,0,0
10532,14914739,Brooklyn,Entire rental unit,Entire home/apt,40.68279,-73.94311,6,1.5,3.0,4.0,228,2,1,0,1,1,1,1,0,0
10534,14915616,Brooklyn,Entire rental unit,Entire home/apt,40.65475,-73.95512,7,1.0,1.0,3.0,300,2,0,0,1,1,1,1,0,0
10535,14917475,Brooklyn,Entire rental unit,Entire home/apt,40.68321,-73.90853,6,1.0,2.0,6.0,60,0,1,0,1,1,0,1,0,0
10536,14918238,Brooklyn,Private room in rental unit,Private room,40.68452,-73.95378,2,1.0,1.0,1.0,51,0,0,0,1,1,0,1,0,0
10537,14918404,Brooklyn,Private room in residential home,Private room,40.63883,-73.9623,2,1.0,1.0,1.0,62,0,0,0,0,1,1,1,0,0
10539,14928089,Manhattan,Private room in rental unit,Private room,40.81594,-73.93735,1,1.5,1.0,1.0,110,1,1,0,1,0,1,1,1,1
10540,14928996,Brooklyn,Private room in rental unit,Private room,40.71289,-73.96265,2,2.0,1.0,2.0,56,0,1,0,1,1,1,1,0,0
10541,14929615,Manhattan,Entire rental unit,Entire home/apt,40.75163,-74.00229,2,1.0,1.0,1.0,149,1,1,0,1,1,0,1,0,0
10544,14933388,Brooklyn,Private room in rental unit,Private room,40.68482,-73.95114,2,1.0,1.0,1.0,45,0,0,0,1,1,1,1,0,0
10545,14933521,Manhattan,Entire rental unit,Entire home/apt,40.81816,-73.94596,2,1.0,1.0,1.0,165,1,1,0,1,1,1,1,1,0
10546,14933893,Manhattan,Private room in rental unit,Private room,40.77192,-73.94842,1,1.0,1.0,1.0,50,0,1,0,1,1,1,0,0,0
10547,14945274,Bronx,Private room in rental unit,Private room,40.89169,-73.90946,4,1.0,1.0,2.0,68,0,1,0,1,1,1,1,0,0
10548,14951904,Manhattan,Private room in rental unit,Private room,40.80189,-73.95946,1,1.5,1.0,1.0,60,0,0,0,1,1,1,1,0,0
10549,14952649,Manhattan,Entire rental unit,Entire home/apt,40.84363,-73.93867,3,1.0,1.0,1.0,120,1,1,0,1,1,1,1,1,0
10550,14959195,Brooklyn,Private room in rental unit,Private room,40.69301,-73.94255,2,1.0,1.0,1.0,99,1,0,0,1,1,1,1,0,0
10552,14961253,Manhattan,Entire rental unit,Entire home/apt,40.77962,-73.95348,2,1.0,1.0,1.0,219,2,0,0,1,1,1,1,0,0
10553,14963404,Brooklyn,Private room in rental unit,Private room,40.65739,-73.98492,1,1.0,1.0,1.0,90,0,1,0,1,1,1,1,0,0
10554,14963583,Manhattan,Private room in rental unit,Private room,40.80154,-73.95815,2,1.0,1.0,1.0,70,0,1,0,1,1,1,1,0,0
10556,14964655,Brooklyn,Private room in rental unit,Private room,40.63905,-73.9969,1,1.0,1.0,1.0,95,1,0,0,1,1,1,1,0,0
10557,14967790,Brooklyn,Private room in rental unit,Private room,40.68807,-73.91372,2,1.0,1.0,1.0,40,0,1,0,1,1,1,1,1,0
10558,14968436,Manhattan,Private room in rental unit,Private room,40.80872,-73.94135,2,1.0,1.0,1.0,150,1,0,0,1,1,0,1,0,0
10559,14972714,Manhattan,Entire rental unit,Entire home/apt,40.82141,-73.94339,5,1.5,2.0,2.0,165,1,1,0,1,1,1,1,0,0
10560,14981124,Brooklyn,Private room in rental unit,Private room,40.69411,-73.94524,1,2.0,1.0,1.0,55,0,1,0,1,1,1,1,0,0
10561,14981522,Brooklyn,Private room in rental unit,Private room,40.72192,-73.94306,2,1.0,1.0,1.0,80,0,1,0,1,1,1,1,0,0
10562,14982260,Queens,Entire rental unit,Entire home/apt,40.76815,-73.91846,3,1.0,1.0,1.0,123,1,1,0,1,1,1,1,0,0
10563,14982907,Queens,Private room in townhouse,Private room,40.68531,-73.76769,2,1.0,1.0,1.0,66,0,1,0,1,0,1,1,0,0
10564,14983402,Queens,Private room in rental unit,Private room,40.7584,-73.93573,2,1.0,1.0,1.0,40,0,0,0,1,1,1,1,0,0
10565,14983453,Manhattan,Entire rental unit,Entire home/apt,40.81272,-73.95306,3,1.0,1.0,3.0,150,1,1,0,1,1,1,1,0,0
10566,14984002,Queens,Entire residential home,Entire home/apt,40.76386,-73.9275,6,1.0,3.0,4.0,500,3,1,0,1,1,1,1,1,0
10567,14987516,Queens,Entire rental unit,Entire home/apt,40.65428,-73.72734,2,1.0,1.0,1.0,120,1,1,0,1,1,1,1,0,0
10568,14994076,Bronx,Entire rental unit,Entire home/apt,40.88177,-73.83444,9,2.0,4.0,5.0,304,2,1,0,1,1,1,1,0,0
10569,14996256,Brooklyn,Private room in rental unit,Private room,40.67012,-73.94648,2,1.0,1.0,1.0,57,0,1,0,1,1,1,1,1,0
10570,15003711,Brooklyn,Private room in townhouse,Private room,40.66159,-73.98685,2,1.5,1.0,1.0,61,0,0,0,1,1,1,1,0,0
10571,15008979,Queens,Private room in residential home,Private room,40.67225,-73.83774,2,1.0,1.0,1.0,82,0,0,0,1,0,1,1,0,0
10572,15009751,Manhattan,Entire rental unit,Entire home/apt,40.77767,-73.97509,2,1.0,1.0,1.0,300,2,1,0,1,1,1,1,1,0
10573,15016495,Brooklyn,Private room in rental unit,Private room,40.64722,-74.01103,1,1.0,1.0,1.0,60,0,0,0,0,1,1,1,0,0
10574,15021635,Brooklyn,Private room in rental unit,Private room,40.70031,-73.91429,2,1.0,1.0,1.0,80,0,1,0,1,1,1,1,0,0
10575,15021783,Manhattan,Private room in rental unit,Private room,40.73965,-73.9987,1,1.0,1.0,1.0,81,0,1,0,1,1,1,1,0,0
10576,15033685,Manhattan,Entire rental unit,Entire home/apt,40.77936,-73.97723,1,1.0,1.0,1.0,125,1,0,0,1,1,1,1,0,0
10577,15036516,Brooklyn,Private room in rental unit,Private room,40.69408,-73.94863,2,1.0,1.0,1.0,45,0,1,0,0,1,0,1,0,0
10578,15038469,Brooklyn,Private room in rental unit,Private room,40.67033,-73.9892,1,1.0,1.0,1.0,56,0,0,0,0,1,1,1,0,0
10579,15039238,Manhattan,Entire rental unit,Entire home/apt,40.80562,-73.95823,2,1.0,1.0,2.0,75,0,1,0,1,1,1,1,0,0
10580,15040421,Manhattan,Private room in rental unit,Private room,40.79594,-73.93443,1,1.5,1.0,1.0,60,0,0,0,1,1,1,1,0,0
10581,15050044,Manhattan,Private room in rental unit,Private room,40.75901,-73.99291,1,1.0,1.0,1.0,65,0,0,0,1,1,1,1,1,0
10582,15050192,Brooklyn,Entire rental unit,Entire home/apt,40.68089,-73.95352,4,1.0,1.0,2.0,150,1,0,0,1,1,1,1,0,0
10583,15052455,Brooklyn,Private room in rental unit,Private room,40.6913,-73.95515,3,1.5,1.0,2.0,76,0,0,0,1,1,1,1,0,0
10584,15053461,Queens,Private room in rental unit,Private room,40.59457,-73.77103,2,1.5,1.0,1.0,43,0,1,0,0,1,0,1,0,0
10585,15054327,Queens,Private room in rental unit,Private room,40.59417,-73.77111,2,1.5,1.0,1.0,43,0,1,0,0,1,0,1,0,0
10586,15054617,Queens,Private room in rental unit,Private room,40.5942,-73.77276,2,1.5,1.0,1.0,48,0,1,0,0,1,0,1,0,0
10587,15054630,Brooklyn,Private room in residential home,Private room,40.65987,-73.86704,2,1.0,1.0,1.0,46,0,1,0,0,1,1,1,0,0
10588,15054909,Manhattan,Entire rental unit,Entire home/apt,40.76111,-73.99409,5,2.0,2.0,2.0,200,2,1,0,1,1,1,1,1,0
10589,15058410,Queens,Private room in residential home,Private room,40.68201,-73.85925,2,1.0,1.0,1.0,59,0,1,0,1,1,1,1,0,0
10590,15058790,Brooklyn,Entire rental unit,Entire home/apt,40.63296,-73.96882,6,1.0,3.0,3.0,290,2,1,0,0,1,1,1,0,0
10591,15066269,Manhattan,Private room in rental unit,Private room,40.81089,-73.94318,2,1.0,1.0,2.0,80,0,0,0,0,0,0,1,0,0
10592,15066466,Manhattan,Entire rental unit,Entire home/apt,40.72401,-73.99567,2,1.0,1.0,1.0,225,2,1,0,1,1,1,1,0,0
10593,15067291,Manhattan,Private room in townhouse,Private room,40.80981,-73.94492,2,1.0,1.0,1.0,81,0,0,0,1,0,1,1,0,0
10594,15069259,Brooklyn,Private room in rental unit,Private room,40.69393,-73.94161,2,2.0,1.0,1.0,50,0,0,0,1,1,1,1,0,0
10595,15082723,Brooklyn,Private room in rental unit,Private room,40.71198,-73.96673,2,1.0,1.0,1.0,100,1,1,0,1,1,1,1,0,0
10597,15085230,Bronx,Entire rental unit,Entire home/apt,40.85526,-73.86549,4,1.0,1.0,2.0,84,0,0,0,0,1,1,1,0,0
10598,15085833,Manhattan,Entire rental unit,Entire home/apt,40.8044,-73.95745,2,1.0,1.0,1.0,925,3,1,0,1,1,1,1,0,0
10599,15090815,Brooklyn,Private room in townhouse,Private room,40.67883,-73.88668,1,1.0,1.0,1.0,90,0,1,0,0,1,0,1,0,0
10600,15095005,Brooklyn,Entire rental unit,Entire home/apt,40.67783,-73.98346,2,1.0,1.0,1.0,139,1,0,0,1,1,1,1,0,0
10601,15095589,Brooklyn,Private room in rental unit,Private room,40.65571,-74.00065,1,1.5,1.0,1.0,65,0,1,0,1,0,1,1,0,0
10602,15097126,Queens,Private room in rental unit,Private room,40.73812,-73.89717,2,1.0,1.0,1.0,65,0,1,0,1,0,1,1,0,0
10603,15098153,Brooklyn,Entire rental unit,Entire home/apt,40.72757,-73.94691,2,1.0,1.0,1.0,200,2,1,0,0,1,1,1,0,0
10604,15098355,Manhattan,Private room in condominium (condo),Private room,40.76122,-73.99782,2,1.0,1.0,2.0,250,2,1,0,1,1,1,1,1,0
10605,15102026,Brooklyn,Private room in rental unit,Private room,40.68747,-73.94685,2,1.0,1.0,1.0,55,0,0,0,0,1,1,1,0,0
10606,15106603,Manhattan,Entire rental unit,Entire home/apt,40.7976,-73.97144,2,1.0,1.0,1.0,185,2,1,0,1,1,1,1,1,0
10607,15107136,Brooklyn,Private room in loft,Private room,40.70688,-73.93799,8,2.0,8.0,4.0,60,0,0,0,0,1,1,1,0,0
10608,15108887,Queens,Private room in rental unit,Private room,40.71897,-73.90467,2,1.0,1.0,1.0,45,0,1,0,1,1,1,1,0,0
10609,15111567,Queens,Entire residential home,Entire home/apt,40.7328707820775,-73.79169056260108,4,1.0,2.0,1.0,80,0,1,0,0,1,0,0,0,0
10610,15113479,Manhattan,Entire residential home,Entire home/apt,40.8231,-73.95611,10,2.0,3.0,5.0,345,2,1,0,1,1,1,1,0,0
10611,15114550,Brooklyn,Entire rental unit,Entire home/apt,40.68244,-73.95225,6,1.0,2.0,3.0,150,1,1,0,1,1,1,1,0,0
10613,15122925,Brooklyn,Entire rental unit,Entire home/apt,40.61273,-73.99646,4,1.0,2.0,2.0,106,1,1,0,1,1,1,1,0,0
10614,15124396,Manhattan,Entire rental unit,Entire home/apt,40.78575,-73.95521,5,1.0,2.0,2.0,194,2,1,0,1,1,1,1,0,0
10617,15132151,Manhattan,Entire rental unit,Entire home/apt,40.74427,-73.97474,1,1.0,1.0,1.0,249,2,1,0,1,1,1,1,1,0
10618,15132221,Manhattan,Private room in rental unit,Private room,40.77515,-73.95485,2,1.0,1.0,1.0,80,0,0,0,1,1,1,1,0,0
10619,15133721,Queens,Private room in townhouse,Private room,40.71694,-73.85369,1,1.5,1.0,1.0,69,0,1,0,1,1,1,1,0,0
10620,15140363,Brooklyn,Private room in rental unit,Private room,40.72024,-73.96353,1,1.0,1.0,1.0,45,0,0,0,1,1,1,1,0,0
10621,15141938,Manhattan,Private room in loft,Private room,40.7445,-73.99397,2,1.0,1.0,1.0,213,2,1,0,1,0,1,1,1,0
10622,15145285,Manhattan,Entire rental unit,Entire home/apt,40.78146,-73.94911,2,1.0,2.0,1.0,300,2,1,0,1,1,0,1,0,0
10623,15149137,Manhattan,Entire townhouse,Entire home/apt,40.81565,-73.94505,4,1.0,1.0,3.0,165,1,1,0,1,1,1,1,0,0
10624,15149187,Brooklyn,Private room in rental unit,Private room,40.72657,-73.94832,2,1.5,1.0,1.0,45,0,0,0,0,1,1,1,0,0
10625,15149591,Manhattan,Private room in resort,Private room,40.75158,-73.972,4,1.0,1.0,2.0,899,3,1,0,1,1,1,1,1,0
10626,15149762,Manhattan,Private room in rental unit,Private room,40.7928,-73.94547,2,1.5,1.0,1.0,107,1,0,0,0,0,0,0,0,0
10627,15150240,Brooklyn,Private room in rental unit,Private room,40.65403,-73.9611,1,1.0,1.0,1.0,37,0,1,0,0,1,0,1,0,0
10628,15158194,Manhattan,Entire rental unit,Entire home/apt,40.83501,-73.93934,2,1.0,1.0,1.0,64,0,1,0,1,1,1,1,0,0
10629,15158791,Brooklyn,Entire rental unit,Entire home/apt,40.58093,-73.93811,4,1.0,2.0,2.0,144,1,1,0,1,1,1,1,0,1
10631,15160268,Brooklyn,Entire rental unit,Entire home/apt,40.67999,-73.96357,2,1.0,1.0,1.0,120,1,1,0,0,1,1,1,0,0
10632,15162388,Manhattan,Private room,Private room,40.76554,-73.97889,2,1.0,1.0,1.0,350,2,1,0,1,0,1,1,1,1
10633,15173557,Brooklyn,Private room in rental unit,Private room,40.70363,-73.94768,2,1.0,1.0,1.0,70,0,0,0,1,1,0,1,1,0
10634,15174230,Manhattan,Shared room in condominium (condo),Shared room,40.80888,-73.94153,2,1.5,1.0,1.0,98,1,1,0,1,1,1,1,1,1
10635,15177242,Brooklyn,Private room in rental unit,Private room,40.68331,-73.99228,2,1.0,1.0,1.0,90,0,0,0,1,1,1,1,0,0
10636,15178725,Staten Island,Entire rental unit,Entire home/apt,40.64371,-74.07887,6,1.0,2.0,3.0,140,1,1,0,1,1,1,1,0,0
10637,15179994,Queens,Entire rental unit,Entire home/apt,40.71612,-73.82234,2,2.0,1.0,1.0,76,0,1,0,1,0,1,1,1,0
10638,15181459,Manhattan,Entire condominium (condo),Entire home/apt,40.76061,-73.9834,2,1.0,1.0,1.0,130,1,1,0,1,1,1,1,1,0
10639,15187369,Manhattan,Entire rental unit,Entire home/apt,40.72333,-73.98292,2,1.0,1.0,1.0,115,1,1,0,1,1,1,1,1,0
10640,15188621,Brooklyn,Entire rental unit,Entire home/apt,40.67954,-73.96569,2,1.0,1.0,1.0,120,1,1,0,1,1,1,1,0,0
10641,15188738,Queens,Private room in residential home,Private room,40.70384,-73.76597,4,1.0,1.0,4.0,86,0,1,0,1,1,1,1,0,0
10642,15189639,Brooklyn,Entire rental unit,Entire home/apt,40.67761,-73.95862,2,1.0,1.0,1.0,150,1,0,0,0,1,1,0,0,0
10643,15191179,Brooklyn,Entire rental unit,Entire home/apt,40.60769,-74.0096,2,1.0,1.0,1.0,85,0,1,0,0,1,1,1,0,1
10644,15192362,Queens,Private room in residential home,Private room,40.69211,-73.866,1,1.5,1.0,1.0,43,0,0,0,1,1,1,1,0,0
10645,15194855,Brooklyn,Private room in residential home,Private room,40.68833,-73.87187,2,1.0,1.0,1.0,39,0,1,0,0,1,1,1,0,0
10646,15195093,Manhattan,Private room in rental unit,Private room,40.76184,-73.99098,2,1.0,1.0,1.0,89,0,1,0,1,1,1,1,0,0
10647,15196650,Manhattan,Private room in rental unit,Private room,40.72945,-73.98621,2,1.0,1.0,1.0,90,0,0,0,1,1,1,1,0,1
10648,15203342,Manhattan,Private room in rental unit,Private room,40.78006,-73.94922,2,1.0,1.0,1.0,83,0,0,0,1,1,1,1,0,0
10649,15204878,Manhattan,Private room in resort,Private room,40.7516,-73.97345,4,1.0,1.0,1.0,899,3,1,0,1,1,1,1,1,0
10651,15206157,Manhattan,Private room in resort,Private room,40.7515,-73.97173,4,1.0,1.0,1.0,799,3,1,0,1,1,1,1,1,0
10655,15207725,Staten Island,Private room in rental unit,Private room,40.64077,-74.07815,4,1.0,1.0,2.0,100,1,1,0,1,1,1,1,0,0
10656,15216703,Manhattan,Entire rental unit,Entire home/apt,40.71512,-73.99013,2,1.0,1.0,1.0,125,1,1,0,1,1,1,1,0,0
10657,15216895,Brooklyn,Private room in rental unit,Private room,40.69729,-73.95015,1,1.0,1.0,1.0,50,0,0,0,0,0,0,1,0,0
10658,15218066,Manhattan,Private room in resort,Private room,40.75337,-73.97328,4,1.0,1.0,2.0,899,3,1,0,1,1,1,1,1,0
10660,15221767,Manhattan,Entire rental unit,Entire home/apt,40.79879,-73.95365,7,1.0,3.0,4.0,129,1,1,0,1,1,1,1,1,0
10661,15222861,Brooklyn,Entire rental unit,Entire home/apt,40.69528,-73.93136,2,1.0,1.0,1.0,70,0,1,0,1,1,1,1,0,0
10662,15223454,Queens,Private room in rental unit,Private room,40.736,-73.85318,2,0.0,1.0,1.0,30,0,0,0,1,1,1,1,1,1
10663,15230339,Manhattan,Entire rental unit,Entire home/apt,40.76216,-73.99969,3,1.0,1.0,2.0,375,2,1,0,1,1,1,1,1,0
10664,15230576,Manhattan,Entire rental unit,Entire home/apt,40.76241,-73.99908,5,2.0,2.0,3.0,476,3,1,0,1,1,1,1,1,0
10666,15234771,Manhattan,Entire rental unit,Entire home/apt,40.72187,-73.98748,2,1.0,1.0,1.0,250,2,1,0,1,1,1,1,1,0
10667,15234773,Manhattan,Private room in rental unit,Private room,40.73228,-73.98636,1,1.0,1.0,1.0,69,0,1,0,0,1,0,0,0,0
10668,15238740,Manhattan,Private room in rental unit,Private room,40.79747,-73.9385,2,1.5,1.0,1.0,49,0,1,0,1,1,1,1,1,0
10669,15241968,Manhattan,Private room in rental unit,Private room,40.8013,-73.95732,2,1.0,1.0,1.0,100,1,1,0,1,1,1,1,0,0
10670,15247262,Brooklyn,Entire rental unit,Entire home/apt,40.6762,-73.96561,4,1.0,1.0,2.0,195,2,1,0,1,1,1,1,0,0
10671,15247747,Manhattan,Entire rental unit,Entire home/apt,40.82673,-73.94542,12,3.0,3.0,4.0,350,2,1,0,1,1,1,1,0,0
10672,15248135,Brooklyn,Private room in rental unit,Private room,40.71116,-73.95904,2,1.0,1.0,1.0,100,1,1,0,1,1,1,1,0,0
10673,15250033,Brooklyn,Private room in residential home,Private room,40.65841,-73.95942,3,1.0,1.0,2.0,128,1,1,0,1,0,1,1,0,0
10674,15250168,Brooklyn,Private room in loft,Private room,40.71293,-73.93972,4,1.0,1.0,2.0,75,0,1,0,1,1,1,1,0,0
10677,15253883,Manhattan,Entire rental unit,Entire home/apt,40.75702,-73.9635,4,1.0,1.0,2.0,175,1,1,0,1,1,1,1,1,0
10678,15257524,Brooklyn,Private room in residential home,Private room,40.68173,-73.91195,1,1.0,1.0,1.0,39,0,0,0,0,1,1,1,0,0
10679,15260962,Manhattan,Entire rental unit,Entire home/apt,40.72635,-74.0007,6,2.0,2.0,3.0,577,3,1,0,1,1,1,1,1,0
10681,15262831,Queens,Entire rental unit,Entire home/apt,40.66946,-73.76679,2,1.0,1.0,1.0,63,0,0,0,1,0,0,1,0,1
10683,15268575,Brooklyn,Private room in rental unit,Private room,40.67695,-73.96177,1,1.0,1.0,1.0,150,1,1,0,1,1,1,1,0,0
10684,15268654,Brooklyn,Entire rental unit,Entire home/apt,40.68116,-73.99139,5,1.0,2.0,2.0,200,2,1,0,1,1,1,1,0,0
10686,15282411,Manhattan,Private room in rental unit,Private room,40.74796,-73.99514,2,1.0,1.0,2.0,120,1,1,0,0,1,1,1,0,0
10687,15282717,Brooklyn,Private room in rental unit,Private room,40.68662,-73.92394,2,1.0,1.0,1.0,80,0,1,0,0,1,0,1,0,0
10688,15287016,Manhattan,Private room in rental unit,Private room,40.72128,-73.99531,2,1.0,1.0,1.0,85,0,0,0,1,1,1,1,0,0
10689,15289231,Brooklyn,Entire rental unit,Entire home/apt,40.66636,-73.98294,2,1.0,1.0,1.0,146,1,0,0,1,1,1,1,0,0
10691,15294943,Manhattan,Private room in rental unit,Private room,40.8056,-73.96493,4,1.0,1.0,2.0,75,0,1,0,0,1,1,1,1,1
